transaction_id,user_id,amount,currency,timestamp,merchant_id
TXN136730,USER2654,314.26,USD,2024-04-19 20:46:18,M154
TXN136731,USER1131,62.22,USD,2024-01-02 00:38:03,M394
TXN136732,USER1230,731.84,USD,2024-03-31 14:52:01,M396
TXN136733,USER1394,407.86,USD,2024-03-03 00:55:44,M194
TXN136734,USER4223,13.37,USD,2024-02-24 07:18:57,M233
TXN136735,USER4573,333.53,KES,2024-01-15 16:17:16,M423
TXN136736,USER1981,306.95,KES,2024-02-11 04:52:36,M303
TXN136737,USER4010,49.99,USD,2024-02-14 12:45:58,M424
TXN136738,USER1932,221.28,USD,2024-01-26 05:03:22,M224
TXN136739,USER2529,702.82,USD,2024-04-19 09:34:12,M466
TXN136740,USER2409,225.32,USD,2024-03-11 15:28:27,M162
TXN136741,USER3955,336.15,EUR,2024-04-21 20:20:12,M440
TXN136742,USER1532,20.94,KES,2024-03-08 21:58:36,M136
TXN136743,USER1964,259.99,USD,2024-03-02 04:24:21,M440
TXN136744,USER3495,45.82,EUR,2024-02-14 21:19:35,M386
TXN136745,USER4651,14.91,KES,2024-01-23 18:04:28,M208
TXN136746,USER3173,160.63,EUR,2024-01-21 22:14:07,M311
TXN136747,USER1554,277.75,KES,2024-03-25 04:10:44,M450
TXN136748,USER3741,158.26,USD,2024-04-03 23:53:43,M314
TXN136749,USER3536,536.47,EUR,2024-01-05 03:36:46,M371
TXN136750,USER3659,237.93,KES,2024-01-13 02:19:52,M144
TXN136751,USER3938,25.02,KES,2024-03-26 05:14:30,M432
TXN136752,USER3493,545.2,USD,2024-01-20 20:18:56,M485
TXN136753,USER2493,33.18,EUR,2024-02-13 23:58:10,M111
TXN136754,USER4420,283.97,KES,2024-04-01 15:57:01,M186
TXN136755,USER3555,32.16,EUR,2024-04-10 23:05:06,M310
TXN136756,USER3504,1311.46,USD,2024-04-15 20:00:51,M221
TXN136757,USER4033,80.75,EUR,2024-02-09 07:18:10,M359
TXN136758,USER4979,137.01,KES,2024-03-10 10:14:24,M271
TXN136759,USER4823,125.79,USD,2024-02-25 15:14:41,M249
TXN136760,USER1384,21.49,EUR,2024-03-23 06:36:01,M248
TXN136761,USER1711,136.25,KES,2024-03-26 16:03:14,M345
TXN136762,USER3976,32.39,USD,2024-01-26 23:45:38,M431
TXN136763,USER2471,323.88,USD,2024-04-19 01:50:57,M195
TXN136764,USER4699,635.52,USD,2024-02-26 07:57:27,M299
TXN136765,USER4186,330.11,USD,2024-01-27 04:04:20,M479
TXN136766,USER3499,112.8,KES,2024-02-02 08:22:39,M364
TXN136767,USER1653,0.47,USD,2024-01-17 03:34:07,M118
TXN136768,USER2142,7.47,KES,2024-01-20 20:26:35,M143
TXN136769,USER2116,136.65,EUR,2024-04-08 21:36:39,M178
TXN136770,USER4981,227.57,KES,2024-04-07 01:36:42,M145
TXN136771,USER3568,342.42,EUR,2024-02-20 17:27:05,M236
TXN136772,USER2608,183.02,KES,2024-02-27 11:01:23,M263
TXN136773,USER1537,766.21,USD,2024-01-08 15:42:49,M178
TXN136774,USER2456,136.16,USD,2024-01-28 19:28:24,M226
TXN136775,USER4822,183.27,USD,2024-01-28 11:14:50,M274
TXN136776,USER2897,52.3,KES,2024-04-07 06:22:35,M182
TXN136777,USER3192,83.0,USD,2024-02-20 08:50:43,M375
TXN136778,USER2091,229.85,USD,2024-01-05 12:34:51,M219
TXN136779,USER1699,184.08,USD,2024-02-01 00:01:55,M148
TXN136780,USER2901,92.3,USD,2024-02-22 05:14:08,M130
TXN136781,USER3178,23.75,KES,2024-01-20 14:54:16,M404
TXN136782,USER1732,83.9,USD,2024-01-08 20:21:13,M110
TXN136783,USER2304,9.03,KES,2024-01-19 13:16:26,M364
TXN136784,USER2812,173.87,KES,2024-01-28 10:51:16,M478
TXN136785,USER2675,78.02,KES,2024-02-26 22:52:00,M390
TXN136786,USER4637,95.56,USD,2024-03-29 16:41:13,M498
TXN136787,USER1512,171.17,EUR,2024-01-28 03:28:57,M223
TXN136788,USER3687,174.11,USD,2024-04-04 18:30:05,M364
TXN136789,USER1000,177.51,USD,2024-04-06 15:53:32,M359
TXN136790,USER4756,135.29,KES,2024-03-18 07:24:36,M182
TXN136791,USER2965,133.93,USD,2024-03-01 10:06:51,M468
TXN136792,USER1431,344.32,KES,2024-01-16 18:22:52,M152
TXN136793,USER3438,126.05,KES,2024-03-05 00:12:26,M188
TXN136794,USER2289,153.59,KES,2024-02-20 03:14:50,M415
TXN136795,USER1398,888.44,USD,2024-01-18 03:26:18,M350
TXN136796,USER1807,39.95,USD,2024-01-14 06:42:02,M388
TXN136797,USER2279,259.23,USD,2024-01-31 07:30:17,M122
TXN136798,USER3442,128.18,EUR,2024-03-25 11:20:30,M377
TXN136799,USER1951,355.03,KES,2024-03-12 18:51:30,M262
TXN136800,USER3221,103.51,USD,2024-01-18 17:12:03,M437
TXN136801,USER2068,72.19,USD,2024-02-21 21:42:51,M173
TXN136802,USER1854,46.58,USD,2024-02-01 15:19:01,M281
TXN136803,USER4212,411.52,EUR,2024-04-14 09:33:46,M285
TXN136804,USER3586,253.4,KES,2024-01-08 16:53:02,M100
TXN136805,USER1744,16.0,KES,2024-02-04 21:34:19,M466
TXN136806,USER3768,250.0,USD,2024-01-28 12:00:01,M164
TXN136807,USER3097,7.13,KES,2024-02-16 12:43:29,M213
TXN136808,USER4132,40.09,USD,2024-01-11 21:26:04,M139
TXN136809,USER1242,179.69,KES,2024-01-28 00:54:44,M387
TXN136810,USER4340,124.54,EUR,2024-04-15 13:35:28,M452
TXN136811,USER2163,367.12,USD,2024-01-23 02:19:40,M469
TXN136812,USER4228,187.24,EUR,2024-02-03 16:27:46,M467
TXN136813,USER3644,670.34,USD,2024-02-15 22:42:55,M292
TXN136814,USER2619,386.46,EUR,2024-01-30 11:36:22,M164
TXN136815,USER1275,83.17,USD,2024-03-14 12:53:06,M371
TXN136816,USER4102,359.34,USD,2024-04-22 13:12:57,M230
TXN136817,USER1007,407.94,KES,2024-03-02 14:24:59,M195
TXN136818,USER4863,699.49,USD,2024-04-05 10:16:52,M310
TXN136819,USER1714,2.53,USD,2024-01-10 11:19:58,M317
TXN136820,USER2958,415.48,KES,2024-02-18 10:09:41,M170
TXN136821,USER3080,14.49,KES,2024-01-31 20:42:43,M336
TXN136822,USER1809,150.2,EUR,2024-02-06 03:25:13,M285
TXN136823,USER4726,107.11,USD,2024-04-08 01:16:16,M422
TXN136824,USER4523,504.85,USD,2024-03-02 21:06:05,M143
TXN136825,USER2472,103.89,USD,2024-02-12 10:41:35,M264
TXN136826,USER1927,181.29,USD,2024-02-07 02:09:08,M334
TXN136827,USER4978,235.45,EUR,2024-01-08 12:38:57,M308
TXN136828,USER1861,3.84,EUR,2024-04-13 08:44:28,M234
TXN136829,USER1036,178.77,USD,2024-02-10 02:56:02,M354
TXN136830,USER4730,145.96,KES,2024-03-11 07:14:43,M340
TXN136831,USER4811,180.28,USD,2024-03-08 13:31:00,M413
TXN136832,USER3081,15.75,KES,2024-02-22 21:12:16,M276
TXN136833,USER1454,11.43,EUR,2024-04-02 23:40:34,M203
TXN136834,USER1443,39.09,USD,2024-02-06 01:15:44,M271
TXN136835,USER4308,407.28,EUR,2024-02-29 23:18:35,M433
TXN136836,USER1211,88.16,EUR,2024-01-31 06:53:01,M342
TXN136837,USER4892,113.84,KES,2024-04-07 11:40:29,M490
TXN136838,USER4211,98.91,KES,2024-03-12 17:00:52,M367
TXN136839,USER3749,250.61,USD,2024-02-12 08:03:21,M408
TXN136840,USER3655,60.08,KES,2024-01-02 10:21:56,M376
TXN136841,USER2729,14.17,EUR,2024-03-13 21:59:23,M259
TXN136842,USER1981,95.02,USD,2024-03-24 08:27:03,M363
TXN136843,USER3408,260.27,USD,2024-03-10 21:14:21,M327
TXN136844,USER3351,492.95,USD,2024-04-24 04:53:01,M401
TXN136845,USER1295,10.43,KES,2024-01-14 11:19:19,M102
TXN136846,USER1151,332.67,USD,2024-02-04 03:52:21,M460
TXN136847,USER2969,13.69,USD,2024-02-18 18:41:36,M318
TXN136848,USER4294,80.29,KES,2024-02-15 03:56:51,M476
TXN136849,USER2219,4.51,KES,2024-03-26 21:34:52,M442
TXN136850,USER1599,485.04,USD,2024-01-15 22:19:14,M330
TXN136851,USER2322,245.37,EUR,2024-01-09 05:53:58,M494
TXN136852,USER2552,92.13,USD,2024-01-04 14:06:32,M434
TXN136853,USER2511,94.79,USD,2024-03-20 18:02:18,M447
TXN136854,USER3258,204.24,KES,2024-04-01 14:28:28,M164
TXN136855,USER1231,18.78,USD,2024-02-25 06:24:35,M356
TXN136856,USER3917,31.34,USD,2024-02-13 23:02:15,M207
TXN136857,USER3742,375.76,USD,2024-01-21 13:28:01,M159
TXN136858,USER4745,45.21,KES,2024-02-25 05:06:05,M116
TXN136859,USER1366,259.41,USD,2024-01-13 07:02:32,M347
TXN136860,USER1480,51.19,EUR,2024-01-14 02:47:14,M119
TXN136861,USER4653,18.46,USD,2024-02-21 07:17:29,M494
TXN136862,USER1571,460.58,EUR,2024-01-03 06:52:26,M135
TXN136863,USER2202,463.89,USD,2024-03-23 21:03:02,M289
TXN136864,USER2507,185.93,KES,2024-04-17 02:20:20,M239
TXN136865,USER2612,123.99,EUR,2024-02-07 22:07:16,M139
TXN136866,USER4566,160.93,USD,2024-03-15 15:36:14,M332
TXN136867,USER2570,104.89,USD,2024-04-15 17:49:31,M383
TXN136868,USER1929,283.08,KES,2024-01-27 09:30:25,M355
TXN136869,USER2039,280.94,USD,2024-03-03 21:34:18,M383
TXN136870,USER3513,341.83,KES,2024-03-08 09:16:04,M118
TXN136871,USER2425,148.02,USD,2024-04-05 20:21:11,M396
TXN136872,USER3341,323.23,USD,2024-03-11 14:32:45,M446
TXN136873,USER1170,33.85,KES,2024-03-31 18:57:42,M237
TXN136874,USER2055,6.12,USD,2024-02-02 01:18:39,M189
TXN136875,USER3310,208.85,KES,2024-03-21 18:00:24,M198
TXN136876,USER2238,22.29,USD,2024-02-28 10:40:56,M487
TXN136877,USER3006,160.0,EUR,2024-03-05 13:30:33,M427
TXN136878,USER3605,255.4,USD,2024-03-21 17:15:34,M465
TXN136879,USER1188,104.54,KES,2024-04-04 10:04:15,M321
TXN136880,USER1785,8.97,USD,2024-01-27 15:47:40,M268
TXN136881,USER1582,436.31,KES,2024-01-30 01:20:26,M390
TXN136882,USER4049,8.84,EUR,2024-04-25 14:57:30,M404
TXN136883,USER2831,470.26,EUR,2024-01-07 15:24:36,M490
TXN136884,USER1599,10.81,USD,2024-01-13 16:07:14,M281
TXN136885,USER1845,265.73,EUR,2024-02-29 07:16:13,M422
TXN136886,USER4332,517.65,USD,2024-03-04 07:01:39,M322
TXN136887,USER3029,474.99,USD,2024-03-23 18:29:13,M437
TXN136888,USER2205,447.71,USD,2024-04-15 18:48:53,M269
TXN136889,USER4576,429.25,USD,2024-04-16 03:37:33,M337
TXN136890,USER3389,142.84,USD,2024-03-14 21:04:08,M492
TXN136891,USER1953,163.15,USD,2024-03-28 10:29:01,M120
TXN136892,USER3069,193.37,EUR,2024-03-16 17:14:30,M486
TXN136893,USER2097,452.57,EUR,2024-01-19 23:30:33,M251
TXN136894,USER2625,364.23,KES,2024-04-19 07:33:45,M282
TXN136895,USER2870,305.55,USD,2024-04-07 18:06:29,M241
TXN136896,USER1165,225.23,USD,2024-01-12 07:39:02,M302
TXN136897,USER3024,192.67,USD,2024-04-24 01:12:56,M189
TXN136898,USER1233,511.41,KES,2024-04-07 14:46:17,M311
TXN136899,USER2398,42.8,KES,2024-04-13 11:51:06,M448
TXN136900,USER2456,42.82,USD,2024-03-01 09:18:10,M124
TXN136901,USER1640,808.76,EUR,2024-04-14 19:20:29,M273
TXN136902,USER2357,161.11,KES,2024-02-08 18:30:48,M215
TXN136903,USER2827,132.09,EUR,2024-01-19 03:30:32,M242
TXN136904,USER1606,380.22,KES,2024-01-05 22:10:39,M177
TXN136905,USER1539,379.11,USD,2024-01-31 07:25:14,M156
TXN136906,USER4937,38.86,KES,2024-04-10 19:44:00,M317
TXN136907,USER4106,38.13,EUR,2024-03-15 14:54:59,M163
TXN136908,USER2467,317.21,KES,2024-02-10 08:48:44,M229
TXN136909,USER4302,308.01,USD,2024-01-27 06:29:35,M215
TXN136910,USER3365,51.03,KES,2024-01-30 14:54:06,M408
TXN136911,USER1342,368.41,USD,2024-03-19 04:46:14,M298
TXN136912,USER4501,130.8,USD,2024-01-19 18:49:49,M274
TXN136913,USER4947,126.97,USD,2024-01-16 13:46:26,M424
TXN136914,USER4026,849.41,USD,2024-03-14 10:31:58,M435
TXN136915,USER1636,146.47,USD,2024-04-11 19:09:18,M232
TXN136916,USER4537,29.48,USD,2024-03-30 23:14:08,M124
TXN136917,USER1078,65.74,KES,2024-01-10 22:42:10,M304
TXN136918,USER3940,81.2,USD,2024-03-31 11:45:25,M423
TXN136919,USER3620,636.25,USD,2024-04-14 12:12:21,M126
TXN136920,USER3496,61.32,EUR,2024-03-21 11:38:32,M412
TXN136921,USER4800,112.57,KES,2024-03-29 20:33:17,M123
TXN136922,USER3329,276.97,EUR,2024-04-11 15:51:55,M271
TXN136923,USER3722,64.07,KES,2024-03-02 05:15:28,M215
TXN136924,USER3104,241.89,USD,2024-03-03 17:01:38,M487
TXN136925,USER1190,46.52,USD,2024-03-11 01:10:48,M144
TXN136926,USER1643,55.55,EUR,2024-01-24 23:17:09,M444
TXN136927,USER2486,858.54,USD,2024-02-19 21:57:58,M212
TXN136928,USER3089,92.07,KES,2024-03-02 09:44:51,M250
TXN136929,USER2509,261.63,KES,2024-01-06 01:27:31,M330
TXN136930,USER4244,366.6,USD,2024-02-25 09:00:18,M492
TXN136931,USER3726,85.19,EUR,2024-03-14 10:25:50,M358
TXN136932,USER4321,88.37,USD,2024-03-27 20:17:21,M271
TXN136933,USER4581,296.64,KES,2024-01-06 09:53:33,M174
TXN136934,USER3549,186.79,USD,2024-03-04 08:43:02,M242
TXN136935,USER2216,89.81,EUR,2024-03-29 01:12:31,M113
TXN136936,USER1789,276.91,USD,2024-01-22 10:28:01,M392
TXN136937,USER4978,398.59,KES,2024-02-09 11:06:26,M483
TXN136938,USER3797,53.59,USD,2024-01-10 06:40:04,M210
TXN136939,USER1741,4.93,EUR,2024-02-16 00:01:39,M264
TXN136940,USER3212,64.08,KES,2024-01-31 10:51:22,M249
TXN136941,USER3802,224.47,KES,2024-02-11 03:45:57,M237
TXN136942,USER1089,493.62,USD,2024-01-21 20:55:27,M360
TXN136943,USER2714,397.65,EUR,2024-02-01 20:22:21,M210
TXN136944,USER1986,50.25,USD,2024-02-15 17:10:31,M229
TXN136945,USER4129,425.73,USD,2024-01-02 16:27:28,M458
TXN136946,USER4334,332.92,USD,2024-02-07 04:38:14,M481
TXN136947,USER1647,265.15,USD,2024-01-18 20:02:48,M147
TXN136948,USER3797,233.1,USD,2024-04-18 04:04:34,M364
TXN136949,USER1818,329.11,USD,2024-02-12 16:41:05,M225
TXN136950,USER1242,395.71,USD,2024-02-15 14:39:14,M229
TXN136951,USER3710,341.97,USD,2024-04-12 17:03:31,M231
TXN136952,USER3905,25.99,USD,2024-04-04 04:35:51,M487
TXN136953,USER2899,256.14,KES,2024-01-09 05:52:05,M385
TXN136954,USER4830,368.15,KES,2024-01-07 20:55:17,M271
TXN136955,USER1218,41.09,USD,2024-04-08 00:19:15,M439
TXN136956,USER1008,48.11,KES,2024-01-14 07:43:50,M261
TXN136957,USER1429,308.33,USD,2024-02-23 01:16:37,M325
TXN136958,USER4877,84.3,USD,2024-01-18 00:28:53,M348
TXN136959,USER4950,102.07,KES,2024-02-20 15:05:25,M462
TXN136960,USER1012,94.69,EUR,2024-01-24 21:12:46,M463
TXN136961,USER2798,47.86,USD,2024-03-14 15:32:34,M374
TXN136962,USER3954,558.7,EUR,2024-01-10 19:08:05,M300
TXN136963,USER4017,327.84,KES,2024-03-18 20:49:18,M432
TXN136964,USER4296,57.68,KES,2024-03-02 00:57:29,M287
TXN136965,USER4814,22.43,KES,2024-03-11 05:11:45,M223
TXN136966,USER1689,93.24,EUR,2024-02-10 14:38:34,M325
TXN136967,USER2782,107.33,USD,2024-04-18 00:49:33,M206
TXN136968,USER4138,1.42,EUR,2024-01-12 17:57:13,M436
TXN136969,USER4880,436.34,EUR,2024-04-13 14:27:28,M428
TXN136970,USER4740,381.14,USD,2024-03-04 12:19:42,M301
TXN136971,USER1676,379.64,USD,2024-04-08 00:30:17,M340
TXN136972,USER4574,327.78,KES,2024-04-03 01:17:08,M119
TXN136973,USER3231,264.2,EUR,2024-01-29 10:28:53,M144
TXN136974,USER2004,201.31,USD,2024-01-25 21:29:26,M401
TXN136975,USER1207,645.23,USD,2024-02-27 07:44:38,M187
TXN136976,USER3575,248.77,KES,2024-03-23 06:12:51,M491
TXN136977,USER2323,198.98,USD,2024-02-09 08:31:39,M167
TXN136978,USER3865,311.01,KES,2024-04-13 07:36:07,M449
TXN136979,USER2002,56.54,USD,2024-02-09 07:27:54,M380
TXN136980,USER4312,683.13,EUR,2024-01-05 19:15:48,M428
TXN136981,USER3502,3.87,USD,2024-03-26 09:37:01,M193
TXN136982,USER2765,209.06,USD,2024-01-19 21:31:19,M267
TXN136983,USER3949,16.05,EUR,2024-04-16 04:02:11,M490
TXN136984,USER2553,383.88,USD,2024-03-16 23:35:22,M165
TXN136985,USER2682,686.17,KES,2024-02-04 21:30:48,M453
TXN136986,USER3291,105.06,EUR,2024-02-19 21:47:16,M427
TXN136987,USER4634,389.21,KES,2024-02-18 05:14:05,M362
TXN136988,USER2985,81.81,USD,2024-03-04 11:03:05,M440
TXN136989,USER1770,34.73,EUR,2024-01-26 21:32:06,M485
TXN136990,USER1237,64.77,USD,2024-01-13 15:20:47,M429
TXN136991,USER4317,71.86,KES,2024-03-11 04:44:25,M166
TXN136992,USER3392,199.21,USD,2024-03-08 11:43:22,M220
TXN136993,USER4555,318.07,USD,2024-02-12 20:22:09,M102
TXN136994,USER3357,45.94,USD,2024-04-11 11:00:45,M158
TXN136995,USER2584,18.47,USD,2024-03-29 11:41:02,M270
TXN136996,USER2307,50.12,EUR,2024-01-25 15:52:31,M471
TXN136997,USER3085,70.35,USD,2024-03-04 00:37:57,M373
TXN136998,USER2819,65.65,USD,2024-01-13 20:43:42,M496
TXN136999,USER1031,49.68,USD,2024-02-03 05:09:07,M371
TXN137000,USER4314,125.47,KES,2024-04-15 21:03:15,M498
TXN137001,USER4624,387.56,KES,2024-04-13 07:35:29,M116
TXN137002,USER1291,21.15,USD,2024-02-02 01:37:45,M353
TXN137003,USER4686,396.14,USD,2024-02-02 23:00:57,M187
TXN137004,USER1291,137.44,EUR,2024-04-20 11:34:24,M173
TXN137005,USER2642,216.04,EUR,2024-03-01 10:44:18,M199
TXN137006,USER3805,337.88,USD,2024-04-19 02:33:03,M217
TXN137007,USER2405,72.58,USD,2024-02-14 18:35:41,M200
TXN137008,USER4670,616.85,USD,2024-03-15 12:36:16,M310
TXN137009,USER1577,17.49,USD,2024-04-02 17:23:13,M150
TXN137010,USER2161,150.01,KES,2024-02-01 01:01:09,M273
TXN137011,USER4909,58.82,USD,2024-03-21 06:21:58,M116
TXN137012,USER2223,104.83,EUR,2024-01-04 14:32:27,M466
TXN137013,USER4406,119.15,KES,2024-01-09 06:48:06,M121
TXN137014,USER3652,491.88,USD,2024-01-30 22:39:48,M100
TXN137015,USER1446,116.53,USD,2024-02-17 18:22:33,M228
TXN137016,USER4419,239.43,USD,2024-02-13 07:54:16,M348
TXN137017,USER1277,606.33,USD,2024-02-25 12:30:38,M453
TXN137018,USER4041,136.45,USD,2024-04-01 22:18:24,M224
TXN137019,USER3579,104.95,USD,2024-03-30 00:57:48,M293
TXN137020,USER2824,722.15,USD,2024-03-04 11:12:02,M182
TXN137021,USER2422,351.68,EUR,2024-01-17 04:48:51,M485
TXN137022,USER4462,561.93,USD,2024-03-15 20:52:31,M272
TXN137023,USER1983,101.24,USD,2024-04-12 09:23:00,M429
TXN137024,USER3649,238.36,USD,2024-02-24 11:35:27,M240
TXN137025,USER3609,57.43,KES,2024-01-20 22:15:37,M323
TXN137026,USER4081,401.72,USD,2024-02-01 18:41:44,M486
TXN137027,USER3638,540.85,KES,2024-03-13 14:35:15,M222
TXN137028,USER2572,62.36,USD,2024-03-16 07:03:23,M104
TXN137029,USER1058,22.17,KES,2024-01-15 00:41:22,M183
TXN137030,USER4159,44.81,KES,2024-03-23 00:16:18,M441
TXN137031,USER1458,200.39,USD,2024-04-22 03:27:46,M100
TXN137032,USER1103,63.54,EUR,2024-01-30 01:42:41,M235
TXN137033,USER1830,203.56,KES,2024-01-02 11:01:52,M224
TXN137034,USER1788,86.21,EUR,2024-02-26 09:10:20,M374
TXN137035,USER3151,497.39,USD,2024-04-22 22:12:50,M453
TXN137036,USER4325,120.51,EUR,2024-01-06 04:35:24,M480
TXN137037,USER1741,137.68,USD,2024-03-02 16:52:51,M211
TXN137038,USER4406,85.56,USD,2024-02-08 10:29:42,M307
TXN137039,USER4534,15.17,KES,2024-02-24 14:01:55,M129
TXN137040,USER2572,136.1,KES,2024-04-11 22:34:37,M455
TXN137041,USER3348,297.77,EUR,2024-02-22 15:34:15,M132
TXN137042,USER3701,611.58,USD,2024-03-25 14:52:43,M437
TXN137043,USER1554,15.93,KES,2024-04-01 07:07:28,M294
TXN137044,USER1627,319.3,EUR,2024-03-17 23:40:58,M486
TXN137045,USER4412,62.14,EUR,2024-01-17 18:04:28,M269
TXN137046,USER4563,346.11,EUR,2024-04-20 20:36:14,M262
TXN137047,USER2107,83.71,EUR,2024-01-22 06:01:31,M423
TXN137048,USER3976,24.31,EUR,2024-03-10 17:01:18,M275
TXN137049,USER4330,189.36,USD,2024-01-16 17:51:17,M332
TXN137050,USER3407,448.68,USD,2024-01-03 11:37:10,M312
TXN137051,USER3134,40.08,EUR,2024-01-05 14:28:01,M271
TXN137052,USER1427,4.41,KES,2024-02-14 18:11:44,M189
TXN137053,USER3414,430.56,USD,2024-02-20 07:39:38,M246
TXN137054,USER3390,239.35,KES,2024-03-08 00:56:58,M414
TXN137055,USER3394,330.78,USD,2024-02-09 22:23:01,M334
TXN137056,USER2826,12.34,USD,2024-02-17 16:16:55,M314
TXN137057,USER2944,442.28,KES,2024-04-14 08:24:47,M187
TXN137058,USER3143,108.65,USD,2024-02-09 22:28:06,M217
TXN137059,USER4326,455.81,EUR,2024-02-06 10:50:56,M384
TXN137060,USER2877,13.43,EUR,2024-03-24 06:30:00,M362
TXN137061,USER2159,432.23,KES,2024-04-23 05:18:29,M205
TXN137062,USER2271,223.79,USD,2024-01-03 19:14:59,M189
TXN137063,USER4570,161.61,USD,2024-01-08 22:06:46,M359
TXN137064,USER1883,12.75,KES,2024-03-29 18:44:05,M295
TXN137065,USER1485,233.22,KES,2024-01-07 18:51:01,M472
TXN137066,USER2425,182.15,USD,2024-03-27 13:24:48,M115
TXN137067,USER1603,259.14,KES,2024-02-13 14:42:17,M101
TXN137068,USER1411,252.26,KES,2024-02-29 00:17:32,M361
TXN137069,USER2994,117.3,USD,2024-01-04 05:08:02,M387
TXN137070,USER2931,45.8,USD,2024-02-04 22:41:00,M351
TXN137071,USER3495,502.58,EUR,2024-04-06 21:27:43,M297
TXN137072,USER1246,519.63,USD,2024-04-20 09:10:56,M213
TXN137073,USER3817,47.63,USD,2024-03-04 17:00:06,M417
TXN137074,USER3746,199.2,USD,2024-04-23 23:18:56,M274
TXN137075,USER3468,45.35,USD,2024-01-12 08:10:32,M158
TXN137076,USER3171,394.98,USD,2024-04-10 15:55:44,M209
TXN137077,USER4331,20.68,KES,2024-03-28 07:22:21,M193
TXN137078,USER4240,925.02,KES,2024-01-14 06:35:40,M442
TXN137079,USER3988,188.76,USD,2024-03-21 18:41:43,M275
TXN137080,USER3924,4.64,KES,2024-03-16 00:44:25,M331
TXN137081,USER4182,427.25,USD,2024-04-19 14:05:14,M426
TXN137082,USER4361,230.69,KES,2024-01-27 09:03:33,M399
TXN137083,USER2622,239.02,EUR,2024-02-08 03:14:47,M298
TXN137084,USER3060,64.33,USD,2024-01-23 02:31:18,M445
TXN137085,USER4334,82.13,USD,2024-04-17 19:00:12,M200
TXN137086,USER1799,491.65,USD,2024-04-09 13:03:37,M132
TXN137087,USER4094,201.55,KES,2024-02-02 04:11:29,M495
TXN137088,USER1944,3.42,USD,2024-04-09 13:59:03,M296
TXN137089,USER3247,79.32,KES,2024-04-21 05:07:36,M426
TXN137090,USER2265,182.53,USD,2024-01-15 18:47:14,M202
TXN137091,USER2262,32.04,USD,2024-04-20 05:40:48,M325
TXN137092,USER3350,20.69,USD,2024-04-12 14:27:55,M444
TXN137093,USER2188,12.24,KES,2024-04-14 09:40:29,M361
TXN137094,USER3785,199.16,EUR,2024-01-07 18:01:56,M418
TXN137095,USER1175,77.31,EUR,2024-04-18 16:29:02,M254
TXN137096,USER2052,93.58,EUR,2024-04-25 03:00:17,M178
TXN137097,USER3724,12.38,KES,2024-03-23 11:06:59,M392
TXN137098,USER3582,267.9,USD,2024-04-06 20:48:20,M203
TXN137099,USER2317,291.13,KES,2024-02-26 08:10:26,M332
TXN137100,USER1476,353.73,KES,2024-01-12 05:40:32,M193
TXN137101,USER3430,210.92,USD,2024-02-24 18:14:26,M292
TXN137102,USER3603,296.82,USD,2024-04-14 03:22:57,M349
TXN137103,USER4844,172.18,USD,2024-02-21 12:12:44,M486
TXN137104,USER2715,135.31,USD,2024-02-09 05:03:21,M203
TXN137105,USER4367,60.17,USD,2024-03-14 11:05:32,M283
TXN137106,USER2674,10.97,USD,2024-04-22 03:03:43,M269
TXN137107,USER1333,69.01,EUR,2024-03-06 17:52:39,M114
TXN137108,USER2271,230.17,USD,2024-03-02 15:34:23,M362
TXN137109,USER2264,523.01,USD,2024-02-24 07:37:44,M339
TXN137110,USER4177,59.2,USD,2024-02-17 22:36:09,M100
TXN137111,USER3945,221.64,USD,2024-02-18 10:52:14,M163
TXN137112,USER1930,130.11,USD,2024-04-22 08:22:35,M181
TXN137113,USER1684,197.53,KES,2024-02-02 09:59:33,M304
TXN137114,USER1560,0.32,USD,2024-02-25 06:41:25,M171
TXN137115,USER1122,26.17,KES,2024-01-14 22:22:40,M218
TXN137116,USER2058,48.93,USD,2024-02-24 14:43:50,M145
TXN137117,USER3665,447.83,USD,2024-02-08 22:36:06,M104
TXN137118,USER4035,8.27,USD,2024-02-26 01:41:43,M368
TXN137119,USER1839,168.62,USD,2024-02-20 03:17:59,M476
TXN137120,USER1415,528.0,USD,2024-04-13 01:27:43,M115
TXN137121,USER1707,211.15,USD,2024-03-11 08:55:19,M108
TXN137122,USER4692,132.49,USD,2024-02-17 06:07:28,M303
TXN137123,USER3684,97.55,USD,2024-02-15 10:31:47,M429
TXN137124,USER4398,195.74,USD,2024-01-07 04:01:13,M398
TXN137125,USER4366,130.93,USD,2024-01-27 20:35:50,M202
TXN137126,USER4503,244.44,USD,2024-04-12 18:36:45,M187
TXN137127,USER1346,192.35,KES,2024-02-12 21:58:22,M241
TXN137128,USER3084,167.59,USD,2024-04-20 21:21:40,M374
TXN137129,USER2723,628.43,USD,2024-01-19 23:17:58,M136
TXN137130,USER3559,361.2,EUR,2024-01-17 14:42:59,M446
TXN137131,USER1848,187.74,KES,2024-04-11 10:09:12,M229
TXN137132,USER4971,154.72,USD,2024-02-29 22:44:25,M401
TXN137133,USER1534,257.43,KES,2024-04-08 16:35:23,M497
TXN137134,USER3957,325.84,KES,2024-02-05 15:39:49,M127
TXN137135,USER3820,69.98,USD,2024-01-28 15:26:35,M453
TXN137136,USER2729,219.89,USD,2024-03-13 21:55:07,M315
TXN137137,USER2901,29.04,KES,2024-02-06 12:12:13,M204
