transaction_id,device_id,ip_address,device_type,country
TXN142168,D1085,192.168.92.48,desktop,NG
TXN142169,D2532,192.168.36.173,tablet,GB
TXN142170,D2108,192.168.47.139,tablet,NG
TXN142171,D1907,192.168.82.203,mobile,KE
TXN142172,D2015,192.168.247.4,tablet,GB
TXN142173,D1792,192.168.74.198,desktop,NG
TXN142174,D2609,192.168.55.228,desktop,US
TXN142175,D2588,192.168.55.37,tablet,IN
TXN142176,D2173,192.168.154.205,tablet,US
TXN142177,D2271,192.168.118.3,desktop,IN
TXN142178,D2461,192.168.241.76,desktop,KE
TXN142179,D2311,192.168.47.85,mobile,KE
TXN142180,D2152,192.168.193.78,mobile,NG
TXN142181,D2170,192.168.86.113,tablet,GB
TXN142182,D1673,192.168.121.36,desktop,GB
TXN142183,D2466,192.168.231.61,tablet,NG
TXN142184,D1272,192.168.144.12,tablet,US
TXN142185,D2872,192.168.73.143,tablet,KE
TXN142186,D2491,192.168.172.102,tablet,GB
TXN142187,D2649,192.168.95.47,tablet,KE
TXN142188,D2281,192.168.66.182,mobile,GB
TXN142189,D2602,192.168.187.9,tablet,KE
TXN142190,D1517,192.168.167.43,desktop,NG
TXN142191,D2599,192.168.137.27,mobile,IN
TXN142192,D1498,192.168.84.226,tablet,US
TXN142193,D2525,192.168.53.252,tablet,IN
TXN142194,D2729,192.168.253.75,tablet,US
TXN142195,D1705,192.168.246.240,desktop,KE
TXN142196,D2638,192.168.142.159,desktop,IN
TXN142197,D1875,192.168.89.115,mobile,GB
TXN142198,D2927,192.168.195.202,desktop,NG
TXN142199,D1406,192.168.178.146,mobile,IN
TXN142200,D1967,192.168.90.115,tablet,NG
TXN142201,D1721,192.168.155.165,tablet,KE
TXN142202,D2704,192.168.31.186,desktop,US
TXN142203,D2272,192.168.187.139,mobile,IN
TXN142204,D1539,192.168.154.132,mobile,US
TXN142205,D1182,192.168.73.165,mobile,KE
TXN142206,D1394,192.168.38.245,tablet,GB
TXN142207,D2842,192.168.179.157,desktop,KE
TXN142208,D2973,192.168.81.46,tablet,IN
TXN142209,D2636,192.168.251.234,mobile,NG
TXN142210,D2155,192.168.211.149,tablet,IN
TXN142211,D1085,192.168.60.115,mobile,NG
TXN142212,D1022,192.168.151.156,desktop,GB
TXN142213,D2803,192.168.64.54,mobile,IN
TXN142214,D2608,192.168.5.79,mobile,GB
TXN142215,D1271,192.168.243.192,desktop,IN
TXN142216,D2936,192.168.181.177,desktop,US
TXN142217,D2460,192.168.60.187,desktop,NG
TXN142218,D1989,192.168.58.217,mobile,KE
TXN142219,D2644,192.168.43.226,desktop,GB
TXN142220,D1062,192.168.154.101,mobile,IN
TXN142221,D2584,192.168.68.26,tablet,NG
TXN142222,D2550,192.168.178.106,mobile,GB
TXN142223,D2943,192.168.20.84,tablet,NG
TXN142224,D2920,192.168.31.226,mobile,IN
TXN142225,D1449,192.168.168.153,mobile,GB
TXN142226,D2964,192.168.70.116,mobile,KE
TXN142227,D1153,192.168.253.218,mobile,US
TXN142228,D1665,192.168.34.33,desktop,NG
TXN142229,D2353,192.168.184.250,tablet,US
TXN142230,D1998,192.168.199.219,tablet,IN
TXN142231,D1384,192.168.21.189,mobile,NG
TXN142232,D2247,192.168.118.197,tablet,US
TXN142233,D2278,192.168.228.146,tablet,KE
TXN142234,D1383,192.168.17.195,mobile,NG
TXN142235,D1286,192.168.86.232,tablet,IN
TXN142236,D1179,192.168.152.244,desktop,GB
TXN142237,D2245,192.168.236.48,mobile,US
TXN142238,D2696,192.168.54.76,mobile,IN
TXN142239,D2674,192.168.190.203,tablet,GB
TXN142240,D2663,192.168.104.32,desktop,GB
TXN142241,D2751,192.168.251.177,desktop,KE
TXN142242,D1590,192.168.117.181,tablet,US
TXN142243,D1337,192.168.168.213,tablet,US
TXN142244,D2768,192.168.29.165,tablet,IN
TXN142245,D1181,192.168.34.101,tablet,NG
TXN142246,D2497,192.168.27.143,mobile,US
TXN142247,D1672,192.168.166.141,desktop,NG
TXN142248,D1905,192.168.51.33,tablet,GB
TXN142249,D2975,192.168.90.174,tablet,US
TXN142250,D1190,192.168.215.57,desktop,IN
TXN142251,D2861,192.168.11.174,desktop,KE
TXN142252,D1299,192.168.69.197,tablet,GB
TXN142253,D1638,192.168.194.193,mobile,NG
TXN142254,D2511,192.168.228.22,mobile,KE
TXN142255,D2291,192.168.113.230,mobile,GB
TXN142256,D2253,192.168.188.225,mobile,US
TXN142257,D2240,192.168.66.254,tablet,IN
TXN142258,D2153,192.168.57.36,desktop,US
TXN142259,D2742,192.168.108.156,tablet,IN
TXN142260,D2170,192.168.127.90,desktop,GB
TXN142261,D1458,192.168.164.49,mobile,US
TXN142262,D1586,192.168.188.192,mobile,GB
TXN142263,D1871,192.168.56.19,desktop,IN
TXN142264,D1562,192.168.13.24,tablet,US
TXN142265,D1452,192.168.137.142,desktop,GB
TXN142266,D2925,192.168.68.1,mobile,KE
TXN142267,D1489,192.168.40.136,desktop,GB
TXN142268,D2477,192.168.143.101,tablet,NG
TXN142269,D2675,192.168.206.13,desktop,NG
TXN142270,D1775,192.168.32.193,mobile,GB
TXN142271,D1916,192.168.116.158,desktop,GB
TXN142272,D2097,192.168.254.139,tablet,NG
TXN142273,D2064,192.168.252.127,tablet,KE
TXN142274,D2558,192.168.217.4,tablet,GB
TXN142275,D1050,192.168.181.203,desktop,KE
TXN142276,D2935,192.168.220.180,mobile,IN
TXN142277,D1280,192.168.71.15,tablet,US
TXN142278,D1116,192.168.121.77,mobile,IN
TXN142279,D2120,192.168.11.252,desktop,US
TXN142280,D1389,192.168.239.87,mobile,GB
TXN142281,D1036,192.168.159.251,desktop,US
TXN142282,D1963,192.168.221.104,mobile,US
TXN142283,D2427,192.168.230.243,tablet,NG
TXN142284,D2565,192.168.202.1,mobile,US
TXN142285,D1904,192.168.235.207,desktop,KE
TXN142286,D1127,192.168.227.114,tablet,NG
TXN142287,D1981,192.168.56.126,tablet,IN
TXN142288,D2533,192.168.205.247,tablet,IN
TXN142289,D1702,192.168.137.26,desktop,NG
TXN142290,D1175,192.168.199.102,tablet,IN
TXN142291,D1869,192.168.236.196,tablet,KE
TXN142292,D1865,192.168.209.188,mobile,NG
TXN142293,D1486,192.168.128.231,desktop,GB
TXN142294,D1192,192.168.15.187,mobile,NG
TXN142295,D1123,192.168.214.66,tablet,US
TXN142296,D1495,192.168.126.50,tablet,IN
TXN142297,D1832,192.168.25.6,tablet,KE
TXN142298,D2267,192.168.4.117,desktop,NG
TXN142299,D2726,192.168.83.182,desktop,GB
TXN142300,D2556,192.168.165.27,desktop,US
TXN142301,D2479,192.168.36.172,desktop,KE
TXN142302,D2813,192.168.187.60,desktop,GB
TXN142303,D1823,192.168.89.226,desktop,KE
TXN142304,D1693,192.168.180.190,mobile,NG
TXN142305,D1474,192.168.168.2,mobile,KE
TXN142306,D2031,192.168.214.30,tablet,KE
TXN142307,D2339,192.168.7.87,mobile,KE
TXN142308,D1286,192.168.109.200,desktop,NG
TXN142309,D2939,192.168.77.154,mobile,NG
TXN142310,D1244,192.168.246.172,tablet,NG
TXN142311,D1613,192.168.117.116,tablet,GB
TXN142312,D2767,192.168.12.147,mobile,NG
TXN142313,D1902,192.168.58.119,tablet,GB
TXN142314,D1020,192.168.216.76,desktop,US
TXN142315,D2491,192.168.1.144,mobile,GB
TXN142316,D1466,192.168.115.116,tablet,KE
TXN142317,D2978,192.168.54.204,mobile,KE
TXN142318,D2192,192.168.254.61,desktop,US
TXN142319,D2662,192.168.106.217,desktop,GB
TXN142320,D2216,192.168.157.7,tablet,US
TXN142321,D2552,192.168.80.182,desktop,NG
TXN142322,D2616,192.168.147.226,desktop,IN
TXN142323,D1888,192.168.214.80,mobile,US
TXN142324,D1529,192.168.3.113,desktop,KE
TXN142325,D2778,192.168.195.237,mobile,NG
TXN142326,D1774,192.168.101.247,mobile,US
TXN142327,D1458,192.168.19.161,tablet,IN
TXN142328,D1390,192.168.29.92,desktop,NG
TXN142329,D2136,192.168.103.121,tablet,GB
TXN142330,D1925,192.168.53.58,tablet,KE
TXN142331,D2895,192.168.140.172,mobile,US
TXN142332,D2717,192.168.212.87,mobile,KE
TXN142333,D2508,192.168.176.118,tablet,IN
TXN142334,D2484,192.168.13.43,tablet,GB
TXN142335,D2883,192.168.155.75,desktop,US
TXN142336,D1471,192.168.67.157,mobile,NG
TXN142337,D2048,192.168.3.92,mobile,US
TXN142338,D2052,192.168.67.192,mobile,NG
TXN142339,D1477,192.168.49.98,mobile,KE
TXN142340,D2717,192.168.189.102,mobile,US
TXN142341,D1359,192.168.41.240,desktop,GB
TXN142342,D2899,192.168.110.6,tablet,KE
TXN142343,D2647,192.168.243.154,mobile,US
TXN142344,D1629,192.168.146.222,desktop,IN
TXN142345,D1630,192.168.105.27,mobile,US
TXN142346,D2973,192.168.226.33,mobile,NG
TXN142347,D2515,192.168.244.243,desktop,GB
TXN142348,D1364,192.168.176.67,desktop,GB
TXN142349,D2031,192.168.30.107,mobile,KE
TXN142350,D2551,192.168.26.213,tablet,KE
TXN142351,D1283,192.168.72.1,desktop,KE
TXN142352,D2264,192.168.58.151,mobile,NG
TXN142353,D1107,192.168.244.49,mobile,IN
TXN142354,D2788,192.168.53.38,tablet,IN
TXN142355,D2299,192.168.216.90,desktop,KE
TXN142356,D2918,192.168.62.27,desktop,KE
TXN142357,D2444,192.168.191.172,mobile,NG
TXN142358,D2638,192.168.135.207,tablet,GB
TXN142359,D2097,192.168.62.160,mobile,IN
TXN142360,D2776,192.168.160.178,tablet,US
TXN142361,D2950,192.168.59.170,desktop,NG
TXN142362,D1034,192.168.42.225,mobile,GB
TXN142363,D1485,192.168.86.149,desktop,GB
TXN142364,D1823,192.168.161.241,tablet,IN
TXN142365,D2557,192.168.158.150,mobile,KE
TXN142366,D1253,192.168.216.146,mobile,US
TXN142367,D2159,192.168.99.247,tablet,KE
TXN142368,D2670,192.168.145.7,desktop,US
TXN142369,D2207,192.168.48.145,mobile,US
TXN142370,D2878,192.168.234.144,tablet,NG
TXN142371,D1520,192.168.105.31,desktop,NG
TXN142372,D2951,192.168.211.81,mobile,US
TXN142373,D2937,192.168.131.218,mobile,KE
TXN142374,D2614,192.168.202.19,mobile,IN
TXN142375,D2572,192.168.192.96,tablet,US
TXN142376,D1745,192.168.176.122,desktop,US
TXN142377,D1983,192.168.70.176,desktop,NG
TXN142378,D2048,192.168.21.142,mobile,IN
TXN142379,D1795,192.168.116.20,desktop,US
TXN142380,D1512,192.168.181.114,mobile,KE
TXN142381,D1319,192.168.62.220,desktop,US
TXN142382,D2312,192.168.133.209,mobile,IN
TXN142383,D1620,192.168.147.162,tablet,US
TXN142384,D1711,192.168.47.196,desktop,GB
TXN142385,D1798,192.168.82.198,tablet,NG
TXN142386,D1763,192.168.177.176,tablet,KE
TXN142387,D2639,192.168.147.89,tablet,GB
TXN142388,D2143,192.168.233.18,tablet,US
TXN142389,D2336,192.168.157.250,mobile,KE
TXN142390,D1795,192.168.45.156,tablet,KE
TXN142391,D2908,192.168.125.54,tablet,KE
TXN142392,D2846,192.168.66.83,mobile,KE
TXN142393,D2890,192.168.229.44,mobile,GB
TXN142394,D1613,192.168.21.197,desktop,US
TXN142395,D2866,192.168.135.221,mobile,IN
TXN142396,D1008,192.168.240.132,desktop,NG
TXN142397,D1841,192.168.93.103,mobile,GB
TXN142398,D1907,192.168.6.211,desktop,IN
TXN142399,D1349,192.168.38.183,mobile,IN
TXN142400,D1858,192.168.208.4,mobile,KE
TXN142401,D2425,192.168.232.146,tablet,IN
TXN142402,D2877,192.168.186.160,mobile,NG
TXN142403,D1219,192.168.160.49,mobile,IN
TXN142404,D1053,192.168.221.207,tablet,US
TXN142405,D1295,192.168.247.227,tablet,KE
TXN142406,D1311,192.168.158.122,tablet,GB
TXN142407,D1989,192.168.109.1,tablet,US
TXN142408,D2833,192.168.17.227,desktop,GB
TXN142409,D1793,192.168.48.212,mobile,US
TXN142410,D2255,192.168.84.112,tablet,NG
TXN142411,D2056,192.168.66.221,tablet,IN
TXN142412,D2321,192.168.133.21,mobile,IN
TXN142413,D2637,192.168.117.61,desktop,KE
TXN142414,D1724,192.168.162.186,desktop,NG
TXN142415,D1193,192.168.33.165,mobile,KE
TXN142416,D2786,192.168.24.75,desktop,GB
TXN142417,D2001,192.168.162.148,desktop,GB
TXN142418,D1567,192.168.248.152,tablet,KE
TXN142419,D1462,192.168.159.61,desktop,KE
TXN142420,D1655,192.168.127.251,desktop,NG
TXN142421,D1399,192.168.191.155,desktop,NG
TXN142422,D1709,192.168.166.35,tablet,NG
TXN142423,D2849,192.168.210.58,tablet,US
TXN142424,D2404,192.168.18.195,mobile,IN
TXN142425,D2046,192.168.246.67,mobile,NG
TXN142426,D1049,192.168.238.148,mobile,IN
TXN142427,D1072,192.168.31.229,mobile,GB
TXN142428,D1868,192.168.198.194,tablet,KE
TXN142429,D2597,192.168.99.225,tablet,IN
TXN142430,D2939,192.168.245.170,tablet,IN
TXN142431,D1531,192.168.148.26,mobile,IN
TXN142432,D2739,192.168.219.166,tablet,IN
TXN142433,D2927,192.168.114.155,desktop,US
TXN142434,D1081,192.168.233.52,desktop,KE
TXN142435,D2789,192.168.168.150,mobile,GB
TXN142436,D1079,192.168.132.85,tablet,NG
TXN142437,D1529,192.168.194.16,tablet,KE
TXN142438,D1179,192.168.141.1,tablet,KE
TXN142439,D2222,192.168.58.17,mobile,US
TXN142440,D2172,192.168.101.13,tablet,KE
TXN142441,D1121,192.168.231.152,desktop,IN
TXN142442,D1406,192.168.237.44,desktop,KE
TXN142443,D2032,192.168.128.214,mobile,NG
TXN142444,D1757,192.168.140.41,desktop,NG
TXN142445,D1137,192.168.57.229,desktop,US
TXN142446,D2073,192.168.151.248,desktop,KE
TXN142447,D1589,192.168.34.236,mobile,GB
TXN142448,D2410,192.168.69.172,tablet,NG
TXN142449,D1597,192.168.103.237,mobile,US
TXN142450,D1768,192.168.168.111,desktop,IN
TXN142451,D1766,192.168.112.76,tablet,GB
TXN142452,D1543,192.168.18.56,tablet,KE
TXN142453,D2448,192.168.90.90,desktop,IN
TXN142454,D2735,192.168.61.202,tablet,IN
TXN142455,D2684,192.168.106.28,mobile,IN
TXN142456,D1825,192.168.24.188,desktop,NG
TXN142457,D1178,192.168.168.204,desktop,GB
TXN142458,D1838,192.168.192.135,desktop,NG
TXN142459,D2403,192.168.39.194,mobile,GB
TXN142460,D2306,192.168.200.176,tablet,GB
TXN142461,D1766,192.168.11.215,desktop,NG
TXN142462,D2323,192.168.151.78,mobile,KE
TXN142463,D1503,192.168.42.102,mobile,IN
TXN142464,D1950,192.168.230.74,desktop,IN
TXN142465,D2995,192.168.103.158,tablet,NG
TXN142466,D1747,192.168.238.76,desktop,IN
TXN142467,D2517,192.168.71.40,desktop,GB
TXN142468,D1668,192.168.75.72,desktop,NG
TXN142469,D1224,192.168.21.40,mobile,NG
TXN142470,D2206,192.168.78.246,tablet,KE
TXN142471,D2511,192.168.124.202,mobile,IN
TXN142472,D1664,192.168.219.134,mobile,IN
TXN142473,D1309,192.168.74.174,mobile,IN
TXN142474,D1444,192.168.246.120,tablet,US
TXN142475,D1502,192.168.136.36,mobile,KE
TXN142476,D1117,192.168.1.150,desktop,IN
TXN142477,D2307,192.168.113.106,desktop,IN
TXN142478,D1855,192.168.130.132,tablet,IN
TXN142479,D2032,192.168.76.19,tablet,GB
TXN142480,D1064,192.168.215.253,desktop,IN
TXN142481,D2456,192.168.72.214,tablet,NG
TXN142482,D1543,192.168.56.50,mobile,KE
TXN142483,D2978,192.168.175.11,tablet,US
TXN142484,D2516,192.168.62.88,desktop,US
TXN142485,D1305,192.168.24.197,mobile,NG
TXN142486,D2022,192.168.126.234,tablet,GB
TXN142487,D1614,192.168.148.93,desktop,KE
TXN142488,D1060,192.168.54.122,mobile,NG
TXN142489,D1051,192.168.219.94,tablet,KE
TXN142490,D2879,192.168.205.84,desktop,IN
TXN142491,D2974,192.168.145.62,mobile,KE
TXN142492,D1906,192.168.253.193,tablet,US
TXN142493,D1525,192.168.207.113,desktop,GB
TXN142494,D1613,192.168.53.106,tablet,US
TXN142495,D1512,192.168.79.181,desktop,GB
TXN142496,D2876,192.168.239.80,desktop,GB
TXN142497,D2417,192.168.69.40,tablet,GB
TXN142498,D1044,192.168.48.120,desktop,US
TXN142499,D2501,192.168.206.225,tablet,KE
TXN142500,D1786,192.168.103.24,mobile,GB
TXN142501,D2889,192.168.35.242,mobile,US
TXN142502,D2490,192.168.101.28,tablet,GB
TXN142503,D2886,192.168.183.174,mobile,US
TXN142504,D1368,192.168.219.131,desktop,NG
TXN142505,D1601,192.168.49.191,tablet,KE
TXN142506,D1214,192.168.212.49,tablet,US
TXN142507,D1537,192.168.231.145,tablet,IN
TXN142508,D1635,192.168.223.71,desktop,KE
TXN142509,D1825,192.168.105.170,tablet,IN
TXN142510,D1884,192.168.157.224,desktop,GB
TXN142511,D2711,192.168.29.203,mobile,NG
TXN142512,D1833,192.168.215.67,tablet,NG
TXN142513,D1797,192.168.0.167,desktop,KE
TXN142514,D2224,192.168.157.50,desktop,US
TXN142515,D2988,192.168.177.95,tablet,IN
TXN142516,D2971,192.168.215.197,mobile,GB
TXN142517,D2852,192.168.139.46,desktop,NG
TXN142518,D1972,192.168.8.135,desktop,US
TXN142519,D2610,192.168.216.86,mobile,NG
TXN142520,D1093,192.168.166.37,mobile,GB
TXN142521,D1785,192.168.180.49,mobile,NG
TXN142522,D1435,192.168.169.137,desktop,US
TXN142523,D1290,192.168.127.10,tablet,NG
TXN142524,D2025,192.168.149.10,desktop,KE
TXN142525,D1382,192.168.247.0,tablet,US
TXN142526,D1439,192.168.58.134,tablet,GB
TXN142527,D2033,192.168.18.168,mobile,US
TXN142528,D1565,192.168.239.151,desktop,US
TXN142529,D1280,192.168.30.22,desktop,NG
TXN142530,D1910,192.168.44.61,mobile,US
TXN142531,D1659,192.168.8.113,desktop,KE
TXN142532,D2782,192.168.59.173,tablet,US
TXN142533,D1905,192.168.92.170,desktop,IN
TXN142534,D2495,192.168.166.54,mobile,US
TXN142535,D2490,192.168.116.142,mobile,US
TXN142536,D2014,192.168.154.159,desktop,IN
TXN142537,D2272,192.168.28.97,tablet,IN
TXN142538,D2521,192.168.224.254,desktop,US
TXN142539,D1256,192.168.0.152,tablet,NG
TXN142540,D2058,192.168.16.173,mobile,NG
TXN142541,D2490,192.168.55.103,desktop,KE
TXN142542,D2190,192.168.80.180,tablet,IN
TXN142543,D2345,192.168.120.83,mobile,US
TXN142544,D2123,192.168.9.232,mobile,GB
TXN142545,D1738,192.168.101.193,mobile,KE
TXN142546,D1035,192.168.62.106,mobile,IN
TXN142547,D2437,192.168.96.52,desktop,NG
TXN142548,D1756,192.168.60.85,desktop,US
TXN142549,D2309,192.168.92.87,tablet,GB
TXN142550,D2763,192.168.40.237,tablet,IN
TXN142551,D1758,192.168.126.217,tablet,KE
TXN142552,D1147,192.168.62.216,desktop,GB
TXN142553,D1873,192.168.243.153,desktop,IN
TXN142554,D1496,192.168.153.177,desktop,GB
TXN142555,D2981,192.168.89.215,mobile,GB
TXN142556,D1470,192.168.162.55,desktop,GB
TXN142557,D2978,192.168.200.61,tablet,NG
TXN142558,D2465,192.168.241.224,tablet,US
TXN142559,D1714,192.168.219.151,mobile,KE
TXN142560,D1546,192.168.182.64,tablet,KE
TXN142561,D2542,192.168.84.207,mobile,KE
TXN142562,D1851,192.168.0.226,desktop,GB
TXN142563,D1722,192.168.121.42,tablet,KE
TXN142564,D1616,192.168.127.248,mobile,US
TXN142565,D1151,192.168.179.189,mobile,NG
TXN142566,D1298,192.168.252.233,tablet,IN
TXN142567,D2628,192.168.117.217,mobile,GB
TXN142568,D1629,192.168.12.4,tablet,KE
TXN142569,D2840,192.168.121.23,mobile,IN
TXN142570,D1600,192.168.231.0,desktop,US
TXN142571,D2436,192.168.9.175,desktop,NG
TXN142572,D2621,192.168.197.120,tablet,US
TXN142573,D2539,192.168.165.218,desktop,US
TXN142574,D2138,192.168.25.139,tablet,KE
TXN142575,D2645,192.168.247.143,desktop,US
TXN142576,D2697,192.168.180.36,mobile,IN
TXN142577,D2281,192.168.82.24,mobile,US
TXN142578,D1708,192.168.84.180,tablet,NG
TXN142579,D2894,192.168.35.97,desktop,KE
TXN142580,D2575,192.168.182.123,desktop,GB
TXN142581,D2304,192.168.127.4,mobile,US
TXN142582,D1044,192.168.76.214,tablet,US
TXN142583,D2408,192.168.140.248,mobile,KE
TXN142584,D2344,192.168.146.115,tablet,GB
TXN142585,D2158,192.168.29.72,desktop,IN
TXN142586,D1912,192.168.168.34,desktop,KE
TXN142587,D1842,192.168.245.170,desktop,US
TXN142588,D1477,192.168.110.102,mobile,KE
TXN142589,D2133,192.168.207.208,mobile,KE
TXN142590,D1321,192.168.192.155,mobile,GB
TXN142591,D2782,192.168.132.77,tablet,GB
TXN142592,D1991,192.168.158.85,desktop,NG
TXN142593,D2882,192.168.253.48,desktop,NG
TXN142594,D1089,192.168.113.38,mobile,GB
TXN142595,D2082,192.168.55.86,tablet,NG
TXN142596,D1853,192.168.65.2,tablet,GB
TXN142597,D2400,192.168.155.218,desktop,NG
TXN142598,D1420,192.168.52.133,desktop,IN
TXN142599,D2074,192.168.37.29,desktop,NG
TXN142600,D2477,192.168.199.87,tablet,IN
TXN142601,D1768,192.168.128.103,tablet,US
TXN142602,D1986,192.168.89.202,desktop,GB
TXN142603,D1205,192.168.234.175,desktop,GB
TXN142604,D2254,192.168.57.21,tablet,GB
TXN142605,D1616,192.168.149.248,tablet,US
TXN142606,D1951,192.168.90.90,desktop,US
TXN142607,D1552,192.168.225.18,tablet,KE
TXN142608,D2440,192.168.176.110,desktop,US
TXN142609,D1066,192.168.113.35,mobile,IN
TXN142610,D1795,192.168.92.208,tablet,KE
TXN142611,D2522,192.168.211.81,desktop,KE
TXN142612,D1187,192.168.251.199,tablet,IN
TXN142613,D2636,192.168.156.190,desktop,KE
TXN142614,D1444,192.168.158.9,tablet,GB
TXN142615,D1085,192.168.232.11,desktop,NG
TXN142616,D1314,192.168.123.238,mobile,IN
TXN142617,D1773,192.168.185.71,desktop,IN
TXN142618,D2800,192.168.112.81,desktop,US
TXN142619,D2328,192.168.129.13,mobile,NG
TXN142620,D2792,192.168.206.59,desktop,KE
TXN142621,D2558,192.168.105.254,mobile,IN
TXN142622,D2487,192.168.195.123,desktop,GB
TXN142623,D1142,192.168.69.219,tablet,US
TXN142624,D2236,192.168.96.9,tablet,KE
TXN142625,D2707,192.168.38.38,tablet,GB
TXN142626,D2024,192.168.160.15,desktop,GB
TXN142627,D1781,192.168.26.171,tablet,GB
TXN142628,D1016,192.168.50.235,desktop,IN
TXN142629,D2444,192.168.204.150,tablet,NG
TXN142630,D1478,192.168.134.181,tablet,IN
TXN142631,D1286,192.168.209.97,tablet,GB
TXN142632,D2368,192.168.1.134,tablet,NG
TXN142633,D2699,192.168.170.172,tablet,US
TXN142634,D1450,192.168.1.181,desktop,GB
TXN142635,D1159,192.168.104.46,tablet,KE
TXN142636,D1335,192.168.51.229,mobile,KE
TXN142637,D2212,192.168.147.125,tablet,KE
TXN142638,D1804,192.168.149.128,desktop,IN
TXN142639,D2950,192.168.235.9,tablet,US
TXN142640,D1097,192.168.225.17,mobile,NG
TXN142641,D1332,192.168.57.247,tablet,KE
TXN142642,D2348,192.168.62.69,tablet,IN
TXN142643,D1425,192.168.194.56,desktop,KE
TXN142644,D2332,192.168.23.47,mobile,GB
TXN142645,D1519,192.168.188.106,mobile,GB
TXN142646,D2270,192.168.155.117,mobile,IN
TXN142647,D1866,192.168.113.186,tablet,NG
TXN142648,D1977,192.168.72.152,mobile,IN
TXN142649,D2802,192.168.159.234,mobile,GB
TXN142650,D1086,192.168.27.11,desktop,GB
TXN142651,D1778,192.168.29.102,desktop,KE
TXN142652,D1396,192.168.131.252,desktop,KE
TXN142653,D2254,192.168.79.59,desktop,GB
TXN142654,D2436,192.168.0.237,mobile,GB
TXN142655,D1980,192.168.131.225,mobile,IN
TXN142656,D1867,192.168.222.239,mobile,IN
TXN142657,D2957,192.168.53.48,tablet,US
TXN142658,D1774,192.168.247.75,mobile,IN
TXN142659,D2513,192.168.130.67,tablet,US
TXN142660,D2321,192.168.3.155,desktop,KE
TXN142661,D2972,192.168.60.31,tablet,IN
TXN142662,D2703,192.168.104.95,mobile,US
TXN142663,D2006,192.168.150.216,tablet,KE
TXN142664,D2066,192.168.229.173,desktop,US
TXN142665,D1786,192.168.193.169,tablet,IN
TXN142666,D2370,192.168.127.151,mobile,US
TXN142667,D1526,192.168.86.246,mobile,US
TXN142668,D1793,192.168.82.202,tablet,US
TXN142669,D2188,192.168.9.99,desktop,NG
TXN142670,D1740,192.168.29.10,tablet,US
TXN142671,D1133,192.168.210.124,tablet,US
TXN142672,D2387,192.168.16.178,mobile,US
TXN142673,D1310,192.168.158.125,tablet,GB
TXN142674,D2870,192.168.158.32,desktop,GB
TXN142675,D1742,192.168.169.80,mobile,KE
TXN142676,D2327,192.168.5.15,tablet,NG
TXN142677,D2425,192.168.99.152,desktop,NG
TXN142678,D2788,192.168.67.136,tablet,NG
TXN142679,D2772,192.168.135.17,desktop,US
TXN142680,D2105,192.168.203.38,desktop,IN
TXN142681,D1031,192.168.213.47,desktop,NG
TXN142682,D2184,192.168.245.136,desktop,KE
TXN142683,D2320,192.168.250.179,desktop,KE
TXN142684,D2267,192.168.31.146,desktop,IN
TXN142685,D1817,192.168.23.96,tablet,NG
TXN142686,D1711,192.168.11.122,desktop,NG
TXN142687,D1267,192.168.126.206,desktop,GB
TXN142688,D2471,192.168.147.86,tablet,GB
TXN142689,D1317,192.168.223.212,desktop,NG
TXN142690,D1631,192.168.53.34,tablet,IN
TXN142691,D2621,192.168.168.103,tablet,KE
TXN142692,D1033,192.168.146.238,tablet,GB
TXN142693,D1144,192.168.45.201,desktop,US
TXN142694,D2846,192.168.245.237,mobile,NG
TXN142695,D2908,192.168.0.140,tablet,IN
TXN142696,D1337,192.168.63.183,tablet,GB
TXN142697,D2552,192.168.246.12,desktop,IN
TXN142698,D2626,192.168.253.34,desktop,IN
TXN142699,D1446,192.168.236.56,desktop,GB
TXN142700,D2421,192.168.185.2,mobile,NG
TXN142701,D1307,192.168.174.102,mobile,GB
TXN142702,D2349,192.168.148.141,desktop,IN
TXN142703,D2111,192.168.148.154,mobile,IN
TXN142704,D2034,192.168.203.212,mobile,KE
TXN142705,D2538,192.168.7.200,mobile,KE
TXN142706,D1923,192.168.165.26,desktop,NG
TXN142707,D1268,192.168.173.95,desktop,NG
TXN142708,D1738,192.168.45.193,desktop,NG
TXN142709,D1578,192.168.152.229,tablet,US
TXN142710,D2387,192.168.191.177,tablet,US
TXN142711,D1327,192.168.203.210,desktop,US
TXN142712,D1273,192.168.84.111,tablet,NG
TXN142713,D2788,192.168.179.247,tablet,NG
TXN142714,D1424,192.168.90.49,tablet,KE
TXN142715,D1165,192.168.102.92,desktop,IN
TXN142716,D2477,192.168.194.79,mobile,US
TXN142717,D2219,192.168.69.163,desktop,NG
TXN142718,D1735,192.168.64.146,tablet,KE
TXN142719,D1502,192.168.195.205,mobile,GB
TXN142720,D2425,192.168.190.48,mobile,GB
TXN142721,D1756,192.168.71.145,desktop,NG
TXN142722,D2356,192.168.236.141,desktop,IN
TXN142723,D1200,192.168.158.246,tablet,US
TXN142724,D1064,192.168.199.61,desktop,IN
TXN142725,D1653,192.168.133.49,desktop,KE
TXN142726,D1181,192.168.56.4,mobile,US
TXN142727,D1028,192.168.164.12,tablet,GB
TXN142728,D1774,192.168.225.251,desktop,US
TXN142729,D1997,192.168.223.211,desktop,KE
TXN142730,D2357,192.168.147.37,desktop,IN
